part,samples,accX,accY,accZ,gyroX,gyroY,gyroZ
x_a,1402,-2043.0,-26.0,-87.0,-5.0,-4.0,-5.0
x_a,1403,-2052.0,-31.0,-79.0,1.0,-1.0,1.0
x_a,1404,-2059.0,-31.0,-73.0,5.0,-3.0,-6.0
x_a,1405,-2046.0,-36.0,-77.0,0.0,-3.0,-6.0
x_a,1406,-2055.0,-28.0,-82.0,10.0,-2.0,-1.0
x_a,1407,-2049.0,-28.0,-77.0,-2.0,-6.0,2.0
x_a,1408,-2058.0,-34.0,-85.0,1.0,-2.0,-4.0
x_a,1409,-2048.0,-29.0,-89.0,0.0,0.0,-6.0
x_a,1410,-2051.0,-26.0,-67.0,1.0,-3.0,-4.0
x_a,1411,-2056.0,-25.0,-72.0,3.0,-6.0,0.0
x_a,1412,-2053.0,-33.0,-86.0,3.0,2.0,-5.0
x_a,1413,-2047.0,-27.0,-69.0,0.0,-5.0,-5.0
x_a,1414,-2048.0,-33.0,-78.0,-5.0,-8.0,-1.0
x_a,1415,-2042.0,-45.0,-62.0,-1.0,-3.0,-4.0
x_a,1416,-2051.0,-33.0,-87.0,-6.0,-9.0,-5.0
x_a,1417,-2050.0,-29.0,-79.0,8.0,-2.0,0.0
x_a,1418,-2064.0,-38.0,-71.0,3.0,2.0,-1.0
x_a,1419,-2051.0,-27.0,-81.0,4.0,-5.0,-1.0
x_a,1420,-2046.0,-29.0,-88.0,0.0,-3.0,-7.0
x_a,1421,-2048.0,-18.0,-85.0,8.0,-1.0,-7.0
x_a,1422,-2052.0,-31.0,-72.0,-1.0,4.0,-2.0
x_a,1423,-2051.0,-32.0,-80.0,-1.0,-4.0,0.0
x_a,1424,-2051.0,-30.0,-81.0,2.0,-4.0,-2.0
x_a,1425,-2062.0,-33.0,-77.0,2.0,-6.0,-5.0
x_a,1426,-2058.0,-34.0,-67.0,2.0,-5.0,-6.0
x_a,1427,-2064.0,-39.0,-89.0,2.0,-4.0,-5.0
x_a,1428,-2055.0,-36.0,-75.0,3.0,-1.0,-4.0
x_a,1429,-2057.0,-31.0,-62.0,0.0,-2.0,-6.0
x_a,1430,-2051.0,-29.0,-60.0,-3.0,-10.0,-4.0
x_a,1431,-2058.0,-33.0,-68.0,-2.0,-1.0,-5.0
x_a,1432,-2056.0,-30.0,-66.0,2.0,-5.0,1.0
x_a,1433,-2050.0,-25.0,-67.0,-2.0,-2.0,-3.0
x_a,1434,-2051.0,-25.0,-84.0,7.0,-5.0,-3.0
x_a,1435,-2048.0,-36.0,-78.0,2.0,4.0,-2.0
x_a,1436,-2050.0,-50.0,-86.0,9.0,-2.0,-9.0
x_a,1437,-2051.0,-25.0,-78.0,-1.0,-1.0,1.0
x_a,1438,-2052.0,-22.0,-88.0,7.0,-2.0,-4.0
x_a,1439,-2057.0,-25.0,-66.0,5.0,-1.0,-6.0
x_a,1440,-2063.0,-24.0,-85.0,4.0,-5.0,1.0
x_a,1441,-2056.0,-23.0,-81.0,-2.0,-2.0,-4.0
x_a,1442,-2073.0,-25.0,-63.0,-10.0,-7.0,-4.0
x_a,1443,-2045.0,-34.0,-72.0,-1.0,-5.0,-4.0
x_a,1444,-2053.0,-29.0,-82.0,5.0,-8.0,-1.0
x_a,1445,-2064.0,-36.0,-67.0,2.0,-10.0,0.0
x_a,1446,-2054.0,-32.0,-74.0,7.0,-10.0,-5.0
x_a,1447,-2064.0,-29.0,-68.0,0.0,-8.0,-3.0
x_a,1448,-2061.0,-33.0,-76.0,1.0,-13.0,-3.0
x_a,1449,-2056.0,-39.0,-78.0,7.0,-11.0,-12.0
x_a,1450,-2058.0,-39.0,-69.0,11.0,-12.0,-8.0
x_a,1451,-2057.0,-25.0,-72.0,9.0,-9.0,-8.0
x_a,1452,-2063.0,-31.0,-80.0,7.0,-8.0,0.0
x_a,1453,-2055.0,-37.0,-80.0,1.0,-10.0,-4.0
x_a,1454,-2039.0,-20.0,-81.0,-1.0,-16.0,-3.0
x_a,1455,-2056.0,-30.0,-78.0,0.0,-16.0,-5.0
x_a,1456,-2051.0,-41.0,-73.0,-2.0,-11.0,-3.0
x_a,1457,-2041.0,-29.0,-74.0,3.0,-5.0,-7.0
x_a,1458,-2046.0,-32.0,-72.0,8.0,-9.0,-4.0
x_a,1459,-2059.0,-31.0,-77.0,3.0,-8.0,-5.0
x_a,1460,-2056.0,-23.0,-80.0,5.0,-6.0,-6.0
x_a,1461,-2044.0,-34.0,-77.0,3.0,-10.0,-6.0
x_a,1462,-2049.0,-25.0,-56.0,11.0,-8.0,-4.0
x_a,1463,-2053.0,-39.0,-73.0,4.0,-10.0,-2.0
x_a,1464,-2047.0,-31.0,-74.0,-1.0,-12.0,-4.0
x_a,1465,-2056.0,-22.0,-71.0,-3.0,-5.0,-6.0
x_a,1466,-2047.0,-24.0,-76.0,2.0,-7.0,-3.0
x_a,1467,-2054.0,-27.0,-82.0,-5.0,-6.0,-2.0
x_a,1468,-2046.0,-15.0,-68.0,-1.0,-5.0,-8.0
x_a,1469,-2048.0,-33.0,-79.0,-2.0,-4.0,-9.0
x_a,1470,-2046.0,-29.0,-69.0,-1.0,-4.0,-3.0
x_a,1471,-2041.0,-21.0,-83.0,0.0,-4.0,0.0
x_a,1472,-2047.0,-26.0,-82.0,3.0,-8.0,-1.0
x_a,1473,-2052.0,-20.0,-100.0,4.0,-1.0,-3.0
x_a,1474,-2047.0,-36.0,-83.0,1.0,-5.0,-4.0
x_a,1475,-2078.0,-30.0,-76.0,6.0,-5.0,2.0
x_a,1476,-2052.0,-22.0,-79.0,-1.0,-1.0,-1.0
x_a,1477,-2054.0,-20.0,-75.0,-5.0,-5.0,0.0
x_a,1478,-2056.0,-34.0,-80.0,1.0,-7.0,-5.0
x_a,1479,-2062.0,-24.0,-67.0,2.0,-1.0,-6.0
x_a,1480,-2053.0,-32.0,-71.0,-2.0,0.0,-6.0
x_a,1481,-2038.0,-39.0,-81.0,2.0,-1.0,-1.0
x_a,1482,-2043.0,-31.0,-80.0,4.0,-9.0,-5.0
x_a,1483,-2042.0,-30.0,-87.0,3.0,-9.0,-2.0
x_a,1484,-2047.0,-29.0,-71.0,2.0,-6.0,-3.0
x_a,1485,-2057.0,-32.0,-73.0,0.0,-5.0,-4.0
x_a,1486,-2055.0,-33.0,-75.0,1.0,-4.0,-5.0
x_a,1487,-2062.0,-28.0,-85.0,5.0,-3.0,-6.0
x_a,1488,-2069.0,-27.0,-84.0,-2.0,0.0,-1.0
x_a,1489,-2064.0,-27.0,-82.0,6.0,-3.0,-3.0
x_a,1490,-2052.0,-40.0,-98.0,-6.0,-9.0,-2.0
x_a,1491,-2050.0,-32.0,-73.0,3.0,-1.0,-6.0
x_a,1492,-2048.0,-30.0,-68.0,-1.0,-3.0,-6.0
x_a,1493,-2048.0,-14.0,-71.0,0.0,0.0,-6.0
x_a,1494,-2043.0,-29.0,-88.0,-1.0,-2.0,-5.0
x_a,1495,-2053.0,-31.0,-68.0,-1.0,4.0,0.0
x_a,1496,-2060.0,-28.0,-82.0,-1.0,1.0,-4.0
x_a,1497,-2051.0,-33.0,-66.0,2.0,0.0,-6.0
x_a,1498,-2057.0,-43.0,-73.0,-6.0,-2.0,-5.0
x_a,1499,-2060.0,-33.0,-68.0,4.0,-5.0,-9.0
x_a,1500,-2055.0,-34.0,-67.0,-3.0,-1.0,-1.0
x_a,1501,-2062.0,-30.0,-75.0,-1.0,-5.0,-3.0
x_a,1502,-2051.0,-40.0,-68.0,7.0,-7.0,0.0
x_a,1503,-2066.0,-23.0,-69.0,-2.0,-11.0,-7.0
x_a,1504,-2056.0,-37.0,-79.0,1.0,-9.0,-3.0
x_a,1505,-2058.0,-24.0,-74.0,3.0,-1.0,-5.0
x_a,1506,-2063.0,-26.0,-75.0,5.0,-4.0,-6.0
x_a,1507,-2051.0,-39.0,-71.0,4.0,-5.0,2.0
x_a,1508,-2056.0,-37.0,-79.0,-3.0,-3.0,-4.0
x_a,1509,-2050.0,-25.0,-57.0,-3.0,-9.0,-2.0
x_a,1510,-2058.0,-36.0,-75.0,3.0,-3.0,-3.0
x_a,1511,-2061.0,-30.0,-89.0,2.0,-3.0,-3.0
x_a,1512,-2059.0,-30.0,-81.0,0.0,-3.0,-3.0
x_a,1513,-2046.0,-37.0,-89.0,6.0,-6.0,-1.0
x_a,1514,-2050.0,-24.0,-86.0,4.0,-9.0,-4.0
x_a,1515,-2056.0,-26.0,-68.0,3.0,-6.0,-6.0
x_a,1516,-2050.0,-26.0,-81.0,1.0,-3.0,0.0
x_a,1517,-2042.0,-26.0,-77.0,1.0,-10.0,-3.0
x_a,1518,-2049.0,-21.0,-77.0,0.0,-3.0,-4.0
x_a,1519,-2038.0,-34.0,-82.0,1.0,-1.0,-5.0
x_a,1520,-2054.0,-24.0,-73.0,3.0,-7.0,-6.0
x_a,1521,-2051.0,-28.0,-85.0,-2.0,-6.0,-11.0
x_a,1522,-2041.0,-33.0,-81.0,1.0,-3.0,-6.0
x_a,1523,-2047.0,-30.0,-85.0,5.0,-3.0,-2.0
x_a,1524,-2046.0,-32.0,-81.0,2.0,-6.0,-6.0
x_a,1525,-2049.0,-32.0,-80.0,6.0,-2.0,-5.0
x_a,1526,-2056.0,-23.0,-81.0,1.0,-5.0,1.0
x_a,1527,-2049.0,-32.0,-69.0,2.0,-7.0,-5.0
x_a,1528,-2051.0,-28.0,-93.0,-2.0,-5.0,0.0
x_a,1529,-2065.0,-42.0,-79.0,3.0,-1.0,-2.0
x_a,1530,-2049.0,-36.0,-86.0,4.0,4.0,-4.0
x_a,1531,-2050.0,-29.0,-88.0,-3.0,-3.0,-3.0
x_a,1532,-2038.0,-28.0,-68.0,4.0,-3.0,-2.0
x_a,1533,-2062.0,-29.0,-68.0,3.0,-1.0,-6.0
x_a,1534,-2060.0,-23.0,-76.0,-2.0,-1.0,-5.0
x_a,1535,-2069.0,-34.0,-72.0,0.0,-8.0,-3.0
x_a,1536,-2043.0,-44.0,-77.0,-3.0,-5.0,-3.0
x_a,1537,-2050.0,-29.0,-71.0,-4.0,-6.0,-5.0
x_a,1538,-2044.0,-32.0,-71.0,2.0,-5.0,-5.0
x_a,1539,-2057.0,-26.0,-72.0,2.0,-5.0,-6.0
x_a,1540,-2058.0,-33.0,-66.0,7.0,0.0,-1.0
x_a,1541,-2044.0,-24.0,-75.0,1.0,2.0,-2.0
x_a,1542,-2057.0,-30.0,-85.0,0.0,-9.0,-1.0
x_a,1543,-2047.0,-31.0,-79.0,-4.0,-5.0,2.0
x_a,1544,-2051.0,-31.0,-75.0,10.0,-5.0,-6.0
x_a,1545,-2049.0,-34.0,-91.0,3.0,-3.0,0.0
x_a,1546,-2060.0,-22.0,-72.0,-4.0,-4.0,0.0
x_a,1547,-2056.0,-41.0,-83.0,1.0,-12.0,-7.0
x_a,1548,-2046.0,-39.0,-79.0,5.0,-9.0,2.0
x_a,1549,-2037.0,-30.0,-80.0,5.0,-1.0,-9.0
x_a,1550,-2062.0,-26.0,-76.0,0.0,-11.0,-7.0
x_a,1551,-2041.0,-39.0,-89.0,4.0,-2.0,-6.0
x_a,1552,-2061.0,-33.0,-88.0,0.0,-1.0,-4.0
x_a,1553,-2058.0,-31.0,-69.0,-2.0,-2.0,-5.0
x_a,1554,-2059.0,-33.0,-79.0,2.0,-4.0,-2.0
x_a,1555,-2055.0,-32.0,-76.0,-1.0,-6.0,-2.0
x_a,1556,-2044.0,-21.0,-86.0,3.0,-4.0,-5.0
x_a,1557,-2048.0,-31.0,-76.0,1.0,-5.0,-2.0
x_a,1558,-2042.0,-25.0,-88.0,0.0,-2.0,-2.0
x_a,1559,-2051.0,-33.0,-67.0,2.0,-3.0,3.0
x_a,1560,-2043.0,-40.0,-78.0,4.0,0.0,-2.0
x_a,1561,-2054.0,-41.0,-89.0,-2.0,-5.0,-6.0
x_a,1562,-2052.0,-25.0,-71.0,4.0,-5.0,-2.0
x_a,1563,-2045.0,-22.0,-76.0,-1.0,-2.0,-3.0
x_a,1564,-2048.0,-21.0,-82.0,10.0,-3.0,-7.0
x_a,1565,-2060.0,-27.0,-64.0,-3.0,-5.0,4.0
x_a,1566,-2052.0,-35.0,-82.0,-3.0,-4.0,-6.0
x_a,1567,-2054.0,-28.0,-82.0,4.0,-4.0,-5.0
x_a,1568,-2052.0,-33.0,-70.0,-4.0,1.0,-9.0
x_a,1569,-2048.0,-34.0,-85.0,1.0,-9.0,-4.0
x_a,1570,-2050.0,-24.0,-64.0,5.0,-2.0,-3.0
x_a,1571,-2050.0,-20.0,-74.0,8.0,-4.0,-1.0
x_a,1572,-2043.0,-23.0,-79.0,6.0,-4.0,-3.0
x_a,1573,-2048.0,-36.0,-69.0,3.0,-4.0,0.0
x_a,1574,-2050.0,-23.0,-67.0,0.0,-7.0,1.0
x_a,1575,-2054.0,-35.0,-72.0,-4.0,-7.0,-2.0
x_a,1576,-2057.0,-27.0,-76.0,0.0,-8.0,0.0
x_a,1577,-2062.0,-22.0,-83.0,2.0,-6.0,-6.0
x_a,1578,-2043.0,-20.0,-62.0,-1.0,0.0,-2.0
x_a,1579,-2047.0,-31.0,-78.0,0.0,-5.0,-6.0
x_a,1580,-2048.0,-31.0,-81.0,3.0,-2.0,-5.0
x_a,1581,-2045.0,-25.0,-78.0,-1.0,-2.0,-4.0
x_a,1582,-2051.0,-23.0,-85.0,-3.0,0.0,-2.0
x_a,1583,-2057.0,-24.0,-68.0,4.0,-1.0,-4.0
x_a,1584,-2058.0,-27.0,-64.0,-1.0,-1.0,-7.0
x_a,1585,-2051.0,-32.0,-75.0,6.0,-1.0,-2.0
x_a,1586,-2049.0,-34.0,-77.0,3.0,-7.0,-3.0
x_a,1587,-2055.0,-36.0,-79.0,5.0,-6.0,-1.0
x_a,1588,-2054.0,-42.0,-81.0,5.0,-8.0,-6.0
x_a,1589,-2061.0,-25.0,-77.0,8.0,-6.0,-1.0
x_a,1590,-2053.0,-31.0,-87.0,7.0,-6.0,-5.0
x_a,1591,-2049.0,-42.0,-76.0,2.0,-4.0,-4.0
x_a,1592,-2045.0,-29.0,-68.0,0.0,-9.0,-1.0
x_a,1593,-2045.0,-36.0,-75.0,4.0,-14.0,-6.0
x_a,1594,-2050.0,-26.0,-81.0,2.0,-8.0,-8.0
x_a,1595,-2050.0,-23.0,-77.0,1.0,-3.0,-3.0
x_a,1596,-2057.0,-37.0,-78.0,2.0,-5.0,-4.0
x_a,1597,-2044.0,-24.0,-97.0,5.0,-6.0,-2.0
x_a,1598,-2050.0,-32.0,-79.0,-2.0,-4.0,-1.0
x_a,1599,-2052.0,-31.0,-86.0,9.0,-2.0,-5.0
x_a,1600,-2070.0,-25.0,-79.0,0.0,-4.0,-6.0
x_a,1601,-2057.0,-33.0,-78.0,-3.0,-10.0,-7.0
x_a,1602,-2055.0,-35.0,-77.0,-3.0,-6.0,-2.0
x_a,1603,-2047.0,-27.0,-71.0,0.0,-4.0,-3.0
x_a,1604,-2046.0,-36.0,-84.0,1.0,-7.0,-7.0
x_a,1605,-2053.0,-36.0,-79.0,3.0,-9.0,-5.0
x_a,1606,-2048.0,-36.0,-72.0,3.0,-2.0,1.0
x_a,1607,-2047.0,-26.0,-77.0,6.0,-2.0,-4.0
x_a,1608,-2046.0,-23.0,-73.0,5.0,-6.0,-4.0
x_a,1609,-2048.0,-29.0,-66.0,1.0,0.0,-6.0
x_a,1610,-2054.0,-26.0,-67.0,-1.0,-5.0,-4.0
x_a,1611,-2060.0,-30.0,-75.0,5.0,-4.0,-2.0
x_a,1612,-2055.0,-13.0,-82.0,12.0,-6.0,-4.0
x_a,1613,-2047.0,-41.0,-75.0,5.0,-6.0,-2.0
x_a,1614,-2052.0,-17.0,-84.0,4.0,-5.0,-6.0
x_a,1615,-2051.0,-40.0,-64.0,4.0,-6.0,-6.0
x_a,1616,-2047.0,-26.0,-85.0,3.0,-4.0,-10.0
x_a,1617,-2051.0,-20.0,-81.0,3.0,-5.0,-3.0
x_a,1618,-2059.0,-34.0,-78.0,8.0,-7.0,-4.0
x_a,1619,-2055.0,-34.0,-74.0,2.0,-8.0,-5.0
x_a,1620,-2053.0,-31.0,-62.0,2.0,-5.0,-10.0
x_a,1621,-2051.0,-35.0,-69.0,0.0,-5.0,-4.0
x_a,1622,-2048.0,-45.0,-80.0,8.0,-3.0,-8.0
x_a,1623,-2044.0,-24.0,-81.0,5.0,-1.0,-5.0
x_a,1624,-2047.0,-21.0,-79.0,3.0,-2.0,-3.0
x_a,1625,-2044.0,-31.0,-66.0,7.0,-2.0,-5.0
x_a,1626,-2054.0,-28.0,-88.0,1.0,-5.0,-5.0
x_a,1627,-2056.0,-39.0,-92.0,2.0,-8.0,-6.0
x_a,1628,-2056.0,-39.0,-76.0,3.0,-1.0,-8.0
x_a,1629,-2049.0,-24.0,-72.0,4.0,-9.0,-6.0
x_a,1630,-2055.0,-20.0,-72.0,1.0,-4.0,-4.0
x_a,1631,-2061.0,-25.0,-71.0,1.0,-5.0,-7.0
x_a,1632,-2051.0,-24.0,-80.0,2.0,-1.0,-2.0
x_a,1633,-2054.0,-35.0,-72.0,1.0,-5.0,-6.0
x_a,1634,-2054.0,-36.0,-77.0,0.0,-2.0,-5.0
x_a,1635,-2074.0,-27.0,-76.0,-6.0,-3.0,-5.0
x_a,1636,-2042.0,-19.0,-80.0,-5.0,-7.0,-6.0
x_a,1637,-2056.0,-34.0,-59.0,1.0,-9.0,-7.0
x_a,1638,-2047.0,-33.0,-75.0,5.0,-6.0,1.0
x_a,1639,-2056.0,-37.0,-80.0,6.0,-1.0,0.0
x_a,1640,-2055.0,-26.0,-76.0,-1.0,-7.0,-6.0
x_a,1641,-2060.0,-33.0,-78.0,-3.0,-4.0,-2.0
x_a,1642,-2047.0,-34.0,-69.0,-2.0,-4.0,-5.0
x_a,1643,-2053.0,-28.0,-73.0,3.0,1.0,-6.0
x_a,1644,-2058.0,-40.0,-78.0,5.0,-5.0,-4.0
x_a,1645,-2046.0,-34.0,-89.0,-2.0,-1.0,-4.0
x_a,1646,-2055.0,-37.0,-83.0,7.0,-5.0,-4.0
x_a,1647,-2055.0,-23.0,-61.0,3.0,-8.0,-5.0
x_a,1648,-2047.0,-26.0,-68.0,-6.0,-7.0,-3.0
x_a,1649,-2042.0,-28.0,-81.0,7.0,-7.0,-3.0
x_a,1650,-2051.0,-34.0,-82.0,-4.0,-4.0,-11.0
x_a,1651,-2053.0,-34.0,-73.0,7.0,-8.0,-4.0
x_a,1652,-2058.0,-16.0,-62.0,0.0,-9.0,-2.0
x_a,1653,-2063.0,-24.0,-65.0,5.0,-7.0,-2.0
x_a,1654,-2056.0,-31.0,-63.0,2.0,6.0,-1.0
x_a,1655,-2045.0,-33.0,-78.0,-6.0,-5.0,-5.0
x_a,1656,-2049.0,-32.0,-65.0,7.0,-6.0,-7.0
x_a,1657,-2039.0,-27.0,-73.0,6.0,-5.0,-5.0
x_a,1658,-2050.0,-25.0,-74.0,2.0,-7.0,-3.0
x_a,1659,-2046.0,-31.0,-76.0,2.0,-7.0,0.0
x_a,1660,-2054.0,-30.0,-83.0,4.0,-8.0,-4.0
x_a,1661,-2065.0,-41.0,-76.0,6.0,-7.0,-8.0
x_a,1662,-2054.0,-29.0,-81.0,-2.0,-6.0,-1.0
x_a,1663,-2053.0,-23.0,-65.0,2.0,-3.0,-8.0
x_a,1664,-2058.0,-38.0,-81.0,7.0,-5.0,-1.0
x_a,1665,-2041.0,-33.0,-78.0,-2.0,-1.0,-1.0
x_a,1666,-2053.0,-33.0,-87.0,-2.0,-7.0,-6.0
x_a,1667,-2052.0,-30.0,-84.0,5.0,-7.0,-6.0
x_a,1668,-2051.0,-37.0,-66.0,6.0,-8.0,-3.0
x_a,1669,-2050.0,-34.0,-84.0,2.0,-3.0,-3.0
x_a,1670,-2049.0,-28.0,-84.0,3.0,-6.0,-6.0
x_a,1671,-2050.0,-29.0,-72.0,5.0,-3.0,-3.0
x_a,1672,-2052.0,-25.0,-74.0,5.0,-8.0,-4.0
x_a,1673,-2046.0,-16.0,-93.0,4.0,0.0,-1.0
x_a,1674,-2050.0,-33.0,-71.0,2.0,-7.0,-7.0
x_a,1675,-2049.0,-24.0,-78.0,3.0,-3.0,-1.0
x_a,1676,-2059.0,-23.0,-58.0,-1.0,-9.0,-3.0
x_a,1677,-2058.0,-24.0,-80.0,2.0,-2.0,-4.0
x_a,1678,-2044.0,-38.0,-71.0,5.0,-4.0,0.0
x_a,1679,-2044.0,-19.0,-76.0,2.0,-1.0,0.0
x_a,1680,-2047.0,-27.0,-81.0,4.0,-3.0,-9.0
x_a,1681,-2055.0,-37.0,-81.0,5.0,-4.0,0.0
x_a,1682,-2052.0,-28.0,-70.0,-2.0,-5.0,-5.0
x_a,1683,-2066.0,-28.0,-81.0,-1.0,-4.0,-3.0
x_a,1684,-2051.0,-45.0,-86.0,2.0,-6.0,-1.0
x_a,1685,-2062.0,-42.0,-80.0,3.0,-2.0,-2.0
x_a,1686,-2048.0,-30.0,-86.0,1.0,-7.0,-1.0
x_a,1687,-2053.0,-34.0,-60.0,4.0,-3.0,-6.0
x_a,1688,-2054.0,-31.0,-80.0,3.0,-3.0,3.0
x_a,1689,-2050.0,-35.0,-71.0,2.0,-7.0,-3.0
x_a,1690,-2051.0,-31.0,-84.0,3.0,-2.0,-4.0
x_a,1691,-2050.0,-42.0,-72.0,-4.0,-4.0,-2.0
x_a,1692,-2043.0,-35.0,-81.0,2.0,-7.0,-4.0
x_a,1693,-2055.0,-31.0,-86.0,6.0,-4.0,-4.0
x_a,1694,-2045.0,-36.0,-79.0,1.0,-5.0,-2.0
x_a,1695,-2056.0,-29.0,-85.0,3.0,-3.0,-2.0
x_a,1696,-2042.0,-37.0,-82.0,1.0,-4.0,-4.0
x_a,1697,-2053.0,-17.0,-87.0,1.0,-2.0,1.0
x_a,1698,-2063.0,-19.0,-96.0,-1.0,-7.0,-3.0
x_a,1699,-2047.0,-28.0,-76.0,4.0,-3.0,-6.0
x_a,1700,-2041.0,-25.0,-77.0,0.0,-8.0,-4.0
x_a,1701,-2046.0,-28.0,-81.0,8.0,-10.0,-2.0
x_a,1702,-2052.0,-33.0,-73.0,4.0,-1.0,-5.0
x_a,1703,-2058.0,-29.0,-71.0,-1.0,-3.0,-7.0
x_a,1704,-2056.0,-31.0,-68.0,1.0,-5.0,-3.0
x_a,1705,-2047.0,-34.0,-80.0,3.0,-4.0,0.0
x_a,1706,-2039.0,-32.0,-83.0,4.0,-9.0,0.0
x_a,1707,-2056.0,-35.0,-66.0,6.0,-9.0,1.0
x_a,1708,-2056.0,-20.0,-76.0,-2.0,-3.0,-5.0
x_a,1709,-2048.0,-34.0,-76.0,-3.0,-3.0,-2.0
x_a,1710,-2057.0,-29.0,-77.0,8.0,-6.0,-7.0
x_a,1711,-2054.0,-35.0,-77.0,7.0,-1.0,-6.0
x_a,1712,-2043.0,-26.0,-75.0,2.0,-8.0,-6.0
x_a,1713,-2056.0,-34.0,-79.0,-1.0,-1.0,-6.0
x_a,1714,-2040.0,-33.0,-81.0,4.0,-3.0,-3.0
x_a,1715,-2065.0,-36.0,-60.0,2.0,-6.0,-6.0
x_a,1716,-2058.0,-19.0,-75.0,0.0,-7.0,-3.0
x_a,1717,-2046.0,-31.0,-81.0,3.0,-1.0,1.0
x_a,1718,-2044.0,-32.0,-61.0,2.0,-3.0,-4.0
x_a,1719,-2041.0,-32.0,-80.0,4.0,-13.0,-6.0
x_a,1720,-2053.0,-34.0,-84.0,-3.0,-2.0,-3.0
x_a,1721,-2045.0,-36.0,-80.0,6.0,-2.0,-1.0
x_a,1722,-2053.0,-29.0,-80.0,1.0,-6.0,-5.0
x_a,1723,-2049.0,-31.0,-89.0,4.0,-8.0,-4.0
x_a,1724,-2064.0,-27.0,-72.0,3.0,-1.0,-2.0
x_a,1725,-2057.0,-26.0,-73.0,2.0,-11.0,-4.0
x_a,1726,-2053.0,-23.0,-67.0,0.0,-7.0,-3.0
x_a,1727,-2049.0,-32.0,-62.0,1.0,-7.0,-8.0
x_a,1728,-2039.0,-35.0,-66.0,1.0,-3.0,-3.0
x_a,1729,-2045.0,-29.0,-76.0,4.0,-6.0,-4.0
x_a,1730,-2049.0,-34.0,-82.0,-1.0,-10.0,-4.0
x_a,1731,-2054.0,-24.0,-83.0,1.0,-2.0,-2.0
x_a,1732,-2055.0,-37.0,-72.0,3.0,3.0,-1.0
x_a,1733,-2049.0,-27.0,-80.0,2.0,-5.0,-4.0
x_a,1734,-2050.0,-28.0,-92.0,1.0,-1.0,-1.0
x_a,1735,-2050.0,-37.0,-67.0,4.0,-4.0,-6.0
x_a,1736,-2051.0,-33.0,-76.0,1.0,-7.0,-1.0
x_a,1737,-2048.0,-32.0,-78.0,1.0,-7.0,-6.0
x_a,1738,-2045.0,-38.0,-84.0,-4.0,-7.0,0.0
x_a,1739,-2046.0,-27.0,-78.0,7.0,-5.0,-3.0
x_a,1740,-2053.0,-34.0,-83.0,0.0,-2.0,-5.0
x_a,1741,-2055.0,-19.0,-73.0,-8.0,-5.0,-1.0
x_a,1742,-2050.0,-34.0,-68.0,-1.0,-3.0,-8.0
x_a,1743,-2050.0,-25.0,-84.0,3.0,-1.0,-2.0
x_a,1744,-2044.0,-30.0,-88.0,2.0,-2.0,-4.0
x_a,1745,-2059.0,-34.0,-73.0,-3.0,-4.0,-4.0
x_a,1746,-2056.0,-36.0,-80.0,-5.0,-7.0,-2.0
x_a,1747,-2065.0,-23.0,-74.0,1.0,-14.0,-7.0
x_a,1748,-2049.0,-42.0,-65.0,5.0,-3.0,-3.0
x_a,1749,-2059.0,-36.0,-62.0,1.0,-5.0,-7.0
x_a,1750,-2042.0,-26.0,-73.0,4.0,-8.0,-4.0
x_a,1751,-2051.0,-28.0,-86.0,9.0,-9.0,-3.0
x_a,1752,-2049.0,-32.0,-78.0,0.0,0.0,-4.0
x_a,1753,-2045.0,-28.0,-87.0,6.0,-5.0,0.0
x_a,1754,-2042.0,-29.0,-69.0,5.0,-7.0,-3.0
x_a,1755,-2044.0,-24.0,-80.0,1.0,-5.0,-2.0
x_a,1756,-2056.0,-25.0,-73.0,10.0,-1.0,-5.0
x_a,1757,-2049.0,-27.0,-77.0,5.0,1.0,-3.0
x_a,1758,-2052.0,-35.0,-88.0,6.0,-8.0,-5.0
x_a,1759,-2052.0,-36.0,-73.0,0.0,-7.0,-3.0
x_a,1760,-2048.0,-32.0,-59.0,0.0,-11.0,-2.0
x_a,1761,-2058.0,-42.0,-59.0,-4.0,-1.0,-2.0
x_a,1762,-2043.0,-36.0,-79.0,-4.0,-2.0,-5.0
x_a,1763,-2056.0,-23.0,-76.0,2.0,-11.0,-7.0
x_a,1764,-2053.0,-36.0,-77.0,7.0,-4.0,-7.0
x_a,1765,-2053.0,-25.0,-76.0,-4.0,-5.0,-6.0
x_a,1766,-2057.0,-31.0,-68.0,7.0,-10.0,4.0
x_a,1767,-2050.0,-45.0,-88.0,0.0,-5.0,-4.0
x_a,1768,-2043.0,-34.0,-73.0,8.0,-4.0,-7.0
x_a,1769,-2055.0,-32.0,-72.0,4.0,-3.0,-7.0
x_a,1770,-2058.0,-39.0,-88.0,-1.0,-6.0,0.0
x_a,1771,-2046.0,-27.0,-63.0,6.0,-2.0,-10.0
x_a,1772,-2055.0,-29.0,-83.0,2.0,0.0,-1.0
x_a,1773,-2053.0,-34.0,-78.0,2.0,-1.0,-5.0
x_a,1774,-2050.0,-32.0,-73.0,3.0,-5.0,-4.0
x_a,1775,-2042.0,-35.0,-66.0,-1.0,-5.0,-2.0
x_a,1776,-2052.0,-31.0,-80.0,-3.0,-6.0,-4.0
x_a,1777,-2054.0,-27.0,-77.0,-6.0,-7.0,0.0
